img_id,dataset,route,level,score,reason,parse_tier
10684.jpg,spaq,r4,,7.5278,"软门控(bare 0.32/rich 0.34/multi 0.34) | Clear brick pattern with natural texture and color variation; minor wear and moss spots are subtle, not distracting.",1
10685.jpg,spaq,r4,,1.4841,软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur and extreme distortion dominate; image is unrecognizable and unusable for any purpose.,1
10686.jpg,spaq,r4,,3.5108,"软门控(bare 0.39/rich 0.28/multi 0.33) | Severe blur dominates, making details indistinct; poor focus and low sharpness ruin clarity despite acceptable colors and composition.",1
10687.jpg,spaq,r4,,7.1336,"软门控(bare 0.33/rich 0.32/multi 0.35) | Clear, well-lit scene with natural colors; slight tilt and cluttered background don't detract significantly from overall pleasant impression.",1
10688.jpg,spaq,r4,,6.4701,"软门控(bare 0.32/rich 0.33/multi 0.34) | Clear, well-composed outdoor scene with natural lighting; minor haze and dull colors slightly reduce vibrancy but do not detract from overall acceptability.",1
10689.jpg,spaq,r4,,7.2819,"软门控(bare 0.33/rich 0.33/multi 0.34) | Clear focus on barrel with bold text; slight glare and uneven lighting, but overall composition is strong and visually engaging.",1
10690.jpg,spaq,r4,,5.1353,"软门控(bare 0.32/rich 0.33/multi 0.35) | Dull, overcast lighting and muted colors dominate; foreground branches obscure view but don't ruin overall acceptability.",1
10691.jpg,spaq,r4,,1.7942,"软门控(bare 0.33/rich 0.34/multi 0.33) | Severe motion blur dominates, obscuring all details; image appears shaky and indistinct, making it unacceptable for viewing.",1
10692.jpg,spaq,r4,,1.7998,"软门控(bare 0.33/rich 0.34/multi 0.33) | Severe motion blur dominates entire image, making details unrecognizable; unacceptable for any practical use.",1
10693.jpg,spaq,r4,,3.6597,"软门控(bare 0.26/rich 0.43/multi 0.32) | Severe overexposure on left side dominates, washing out details; overall image appears unbalanced and visually jarring.",1
10694.jpg,spaq,r4,,5.1309,"软门控(bare 0.35/rich 0.32/multi 0.34) | Flowers are visible but overall image is dark and blurry; leaves lack detail, reducing visual appeal despite pleasing colors.",1
10695.jpg,spaq,r4,,5.1334,"软门控(bare 0.33/rich 0.33/multi 0.33) | Image is rotated 90°, making it confusing; otherwise, content is clear with decent detail and natural lighting.",1
10696.jpg,spaq,r4,,6.1442,"软门控(bare 0.32/rich 0.33/multi 0.34) | Clear subject with natural colors; minor noise and soft focus in foliage, but overall pleasant and acceptable for casual viewing.",1
10697.jpg,spaq,r4,,1.4828,软门控(bare 0.35/rich 0.32/multi 0.32) | Severe motion blur dominates entire image; subjects and background are indistinct; unacceptable for any practical use.,1
10698.jpg,spaq,r4,,6.812,"软门控(bare 0.32/rich 0.34/multi 0.33) | Dull overcast lighting and muted colors, but composition is strong with clear texture and depth; minor flaws easily overlooked.",1
10699.jpg,spaq,r4,,4.8298,"软门控(bare 0.28/rich 0.41/multi 0.31) | Overexposed sky and low contrast dominate; details in shadows are lost, but subject is recognizable and composition is stable.",1
10700.jpg,spaq,r4,,3.1346,"软门控(bare 0.33/rich 0.34/multi 0.33) | Severe motion blur dominates, making details indistinct; poor focus and low sharpness across entire image.",1
10701.jpg,spaq,r4,,1.8363,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe motion blur dominates, obscuring all details; image appears indistinct and unrecognizable as a clear subject.",1
10702.jpg,spaq,r4,,6.2101,"软门控(bare 0.30/rich 0.37/multi 0.33) | Muted colors and overcast lighting, but clear composition and no major flaws; minor noise and low contrast don't detract significantly.",1
10703.jpg,spaq,r4,,6.4552,"软门控(bare 0.35/rich 0.32/multi 0.33) | Good overall impression; minor glare on artwork and uneven lighting don't detract significantly from the clean, organized retail display.",1
10704.jpg,spaq,r4,,6.7788,软门控(bare 0.35/rich 0.31/multi 0.34) | Clear focus on decorative frames and clock; minor background clutter and reflections don't distract from main subject.,1
10705.jpg,spaq,r4,,3.1309,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe blur dominates the image, making details indistinct; poor focus affects entire scene, rendering it annoying and hard to ignore.",1
10706.jpg,spaq,r4,,5.1263,软门控(bare 0.37/rich 0.30/multi 0.33) | Mangoes appear natural but have visible blemishes and bruises; overall composition is acceptable despite minor flaws.,1
10707.jpg,spaq,r4,,2.1611,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe blur across entire image; details lost, making buildings and cars indistinct; unacceptable quality.",1
10708.jpg,spaq,r4,,6.5546,软门控(bare 0.27/rich 0.41/multi 0.32) | Clear building details and natural lighting; sky overexposed but not distracting. Minor flaws in exposure don't ruin overall impression.,1
10709.jpg,spaq,r4,,1.8583,"软门控(bare 0.37/rich 0.30/multi 0.33) | Severe motion blur dominates entire image; details of orange flowers and green leaves are completely smeared, making it unviewable.",1
10710.jpg,spaq,r4,,6.4135,"软门控(bare 0.38/rich 0.29/multi 0.33) | Vibrant pink flowers and green leaves with good color contrast; minor softness and slight noise, but overall pleasing and natural.",1
10711.jpg,spaq,r4,,5.1345,软门控(bare 0.33/rich 0.33/multi 0.34) | Dull lighting and muted colors make image feel flat; minor noise present but overall composition is clear and acceptable.,1
10712.jpg,spaq,r4,,2.1814,"软门控(bare 0.36/rich 0.30/multi 0.34) | Severe motion blur dominates, making all details indistinct and unrecognizable; image is unusable for any practical purpose.",1
10713.jpg,spaq,r4,,7.133,"软门控(bare 0.34/rich 0.32/multi 0.35) | Clear, well-composed shot with natural lighting; minor reflections on screens and slight clutter don't detract from overall good quality.",1
10714.jpg,spaq,r4,,6.8233,"软门控(bare 0.31/rich 0.34/multi 0.34) | Clear urban street scene with wet asphalt and colorful storefront; minor motion blur on cars, but overall sharpness and composition are good.",1
10715.jpg,spaq,r4,,1.8457,"软门控(bare 0.36/rich 0.30/multi 0.34) | Severe motion blur dominates entire image, making details unrecognizable; first impression is poor and unacceptable.",1
10716.jpg,spaq,r4,,6.4295,"软门控(bare 0.37/rich 0.30/multi 0.33) | Clear pinecone detail with wet texture; slight softness and background blur, but overall visually pleasing and acceptable.",1
10717.jpg,spaq,r4,,1.4641,软门控(bare 0.33/rich 0.35/multi 0.32) | Severe blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10718.jpg,spaq,r4,,5.1362,软门控(bare 0.32/rich 0.34/multi 0.34) | Image is blurry and slightly overexposed; subjects are visible but details lack sharpness. Overall acceptable for casual viewing.,1
10719.jpg,spaq,r4,,4.7659,软门控(bare 0.36/rich 0.31/multi 0.33) | Blurry image with visible noise; lighting creates glare but subject is recognizable. Flaws noticeable but tolerable.,1
10720.jpg,spaq,r4,,1.838,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe motion blur dominates, making scene unrecognizable; extreme overexposure on left; poor composition and focus.",1
10721.jpg,spaq,r4,,1.8714,软门控(bare 0.37/rich 0.30/multi 0.33) | Severe blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10722.jpg,spaq,r4,,1.8075,"软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur and overexposure dominate, making details unrecognizable; unacceptable for any practical use.",1
10723.jpg,spaq,r4,,3.4528,"软门控(bare 0.32/rich 0.35/multi 0.33) | Severe motion blur on hand and object dominates, poor focus, dull lighting, and low contrast make image visually jarring and hard to ignore.",1
10724.jpg,spaq,r4,,7.2806,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clear sky and natural lighting; minor noise in shadows and slight overexposure on red sign, but overall pleasant and acceptable.",1
10725.jpg,spaq,r4,,2.1442,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe blur throughout; no discernible detail, making image unusable and visually unappealing.",1
10726.jpg,spaq,r4,,7.2758,"软门控(bare 0.35/rich 0.32/multi 0.33) | Strong sunset gradient and silhouette composition; minor noise in dark areas, but overall visually pleasing and acceptable.",1
10727.jpg,spaq,r4,,5.1343,"软门控(bare 0.33/rich 0.33/multi 0.34) | Dull, overcast lighting and muted colors dominate; minor noise and low contrast make image feel flat, but no major defects.",1
10728.jpg,spaq,r4,,1.4635,软门控(bare 0.33/rich 0.34/multi 0.33) | Severe motion blur and extreme lack of focus make the image unrecognizable; no discernible details or subjects.,1
10729.jpg,spaq,r4,,7.1404,"软门控(bare 0.30/rich 0.35/multi 0.35) | Clear building view with good detail; slight overexposure in sky and reflections on glass, but overall acceptable and visually coherent.",1
10730.jpg,spaq,r4,,1.4762,"软门控(bare 0.35/rich 0.33/multi 0.32) | Severe blur dominates; no discernible details, making content unrecognizable and unusable.",1
10731.jpg,spaq,r4,,5.1369,"软门控(bare 0.32/rich 0.36/multi 0.33) | Dull, overcast lighting and low contrast dominate; details are visible but lack vibrancy; acceptable for documentation, not visually engaging.",1
10732.jpg,spaq,r4,,1.8009,"软门控(bare 0.33/rich 0.34/multi 0.32) | Severe motion blur dominates entire image, making details unrecognizable; unacceptable for any practical use.",1
10733.jpg,spaq,r4,,3.5125,软门控(bare 0.39/rich 0.28/multi 0.33) | Severe motion blur and green color dominance make image distracting; text is readable but overall impression is poor due to lack of clarity.,1
10734.jpg,spaq,r4,,4.4982,软门控(bare 0.32/rich 0.36/multi 0.32) | Blurry and low contrast; details lost in haze and water reflection. Acceptable as a distant scene but lacks clarity.,1
10735.jpg,spaq,r4,,1.4527,"软门控(bare 0.32/rich 0.36/multi 0.33) | Severe motion blur dominates, obscuring all details; image is unrecognizable and visually jarring.",1
10736.jpg,spaq,r4,,1.8532,"软门控(bare 0.36/rich 0.30/multi 0.33) | Severe motion blur dominates entire image, making details unrecognizable; unacceptable for any viewer.",1
10737.jpg,spaq,r4,,5.1285,软门控(bare 0.36/rich 0.30/multi 0.34) | Rainy night scene with motion blur and noise; reflections are atmospheric but image lacks sharpness and clarity.,1
10738.jpg,spaq,r4,,6.8315,"软门控(bare 0.31/rich 0.36/multi 0.33) | Clear, well-composed street view with balanced exposure; minor clutter from wires and dull sky don't detract significantly.",1
10739.jpg,spaq,r4,,3.1339,"软门控(bare 0.33/rich 0.35/multi 0.32) | Severe blur dominates the image, making details indistinct; overexposed sky and low contrast reduce visual appeal.",1
10740.jpg,spaq,r4,,5.1385,软门控(bare 0.31/rich 0.36/multi 0.34) | Dull overcast lighting and muted colors make image feel flat; minor clutter from power lines; overall acceptable but not engaging.,1
10741.jpg,spaq,r4,,6.4422,软门控(bare 0.35/rich 0.31/multi 0.34) | Natural lighting and composition are pleasing; minor shadows and slight underexposure in corners don't detract from overall appeal.,1
10742.jpg,spaq,r4,,6.8042,"软门控(bare 0.33/rich 0.33/multi 0.34) | Clear, well-composed scene with natural lighting; minor noise and slight blur in foliage, but overall visually pleasing and acceptable.",1
10743.jpg,spaq,r4,,1.4728,软门控(bare 0.34/rich 0.33/multi 0.33) | Severe blur dominates entire image; no clear details visible; unacceptable for any practical use.,1
10744.jpg,spaq,r4,,5.1364,"软门控(bare 0.32/rich 0.36/multi 0.32) | Dull, overcast lighting and low contrast make image appear flat; details are soft but no major defects.",1
10745.jpg,spaq,r4,,5.4626,"软门控(bare 0.33/rich 0.33/multi 0.34) | Image is rotated 90°, making subjects appear sideways; overall sharpness and lighting are acceptable but orientation flaw dominates first impression.",1
10746.jpg,spaq,r4,,6.4874,"软门控(bare 0.32/rich 0.34/multi 0.33) | Good overall impression; minor shadows and low light in stairwell, but no distracting flaws or artifacts.",1
10747.jpg,spaq,r4,,5.1261,"软门控(bare 0.37/rich 0.30/multi 0.33) | Blurry image with motion/shake; subject slightly out of focus. Background reflections and low light reduce clarity, but main subject is recognizable.",1
10748.jpg,spaq,r4,,6.8094,"软门控(bare 0.33/rich 0.34/multi 0.34) | Overall good; natural scene with clear rows of tea plants. Slightly flat lighting and muted sky, but no major flaws or distractions.",1
10749.jpg,spaq,r4,,6.8043,"软门控(bare 0.33/rich 0.34/multi 0.34) | Good overall impression; slightly hazy and overexposed sky, but scene is clear, colors natural, and composition engaging with street life.",1
10750.jpg,spaq,r4,,3.4648,"软门控(bare 0.33/rich 0.33/multi 0.34) | Severe underexposure and low contrast dominate, making details hard to see; overall dark and muddy appearance is annoying.",1
10751.jpg,spaq,r4,,7.1469,"软门控(bare 0.27/rich 0.41/multi 0.32) | Clear, well-composed shot of building with good detail; slight overexposure in sky and minor noise, but overall visually acceptable.",1
10752.jpg,spaq,r4,,7.2789,"软门控(bare 0.34/rich 0.32/multi 0.33) | Cute child watching TV, natural lighting, minor glare on screen and cluttered shelf, but overall composition is warm and engaging.",1
10753.jpg,spaq,r4,,5.1298,软门控(bare 0.35/rich 0.32/multi 0.33) | Moderate blur and noise dominate; subject is identifiable but details are soft. Background distracting but not severe. Acceptable for casual viewing.,1
10754.jpg,spaq,r4,,1.7866,"软门控(bare 0.33/rich 0.34/multi 0.33) | Severe motion blur dominates, making content unrecognizable; poor lighting and lack of focus render image unusable.",1
10755.jpg,spaq,r4,,5.1363,"软门控(bare 0.32/rich 0.36/multi 0.32) | Dull overcast lighting and muted colors make image feel flat; no major flaws, but lacks visual appeal.",1
10756.jpg,spaq,r4,,6.5066,软门控(bare 0.30/rich 0.37/multi 0.33) | Clear subject with good composition; minor underexposure in shadows and flat lighting from overcast sky slightly reduce impact.,1
