img_id,dataset,route,level,score,reason,parse_tier,issues,active_skills,skill_scores
10577.jpg,spaq,r2,,7.8667,"S-TECH(7.2): Slight softness and noise in shadows; overexposed sky with clipped highlights; otherwise clean, no artifacts or color cast. | S-AESTH(3.2): Flat, overcast lighting; cluttered composition with repetitive windows and parked cars; dull color palette lacks harmony; no clear visual hierarchy. | S-CONTENT(9.2): Building fully framed; no occlusion; windows, cars, and license plates clearly visible; cropping minimal and harmless. | S-NATURAL(9.2): No halos, unnatural glow, or color exaggeration; textures like wet asphalt and building facade appear authentic with natural contrast and subtle noise. | S-GLOBAL(7.2): Clear, well-composed urban scene with natural lighting; minor overexposure in sky and slight graininess, but overall acceptable and visually coherent.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 7.2}"
10578.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; vertical streaks obscure all detail; content barely recognizable. | S-AESTH(1.2): Severe motion blur obliterates composition, lighting, and color harmony; visually chaotic and unpleasant to view. | S-CONTENT(1.2): Severe motion blur obscures all subjects and key regions; no discernible content or structure is visible. | S-NATURAL(1.2): Severe motion blur with vertical streaks; no natural detail or texture visible; completely unprocessed but visually unusable. | S-GLOBAL(1.2): Severe motion blur dominates, making scene unrecognizable; no discernible details or focus.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10579.jpg,spaq,r2,,6.5333,"S-TECH(5.2): Moderate motion blur on pedestrians and scooters; noticeable noise in shadows; slight underexposure in lower areas; overall detail is reduced. | S-AESTH(3.2): Cluttered composition with competing signs; harsh artificial lighting; clashing neon colors distract from subject; visual hierarchy lost in busy scene. | S-CONTENT(7.2): Main subjects (building, signs, ads) fully visible; minor edge cropping of foreground scooters and pedestrians does not obscure key content. | S-NATURAL(7.2): Subtle over-sharpening on building edges; neon signs show minor glow but no halos; colors natural; slight motion blur in foreground, not processing artifact. | S-GLOBAL(7.2): Good overall impression; vibrant neon signs and clear details, minor motion blur in foreground pedestrians and slight overexposure on car ad.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
10580.jpg,spaq,r2,,7.2,"S-TECH(7.2): Minor softness and slight noise in shadows; otherwise sharp edges, natural white balance, no clipping or compression artifacts. | S-CONTENT(7.2): Main subjects fully visible; minor edge cropping of background elements; no occlusion of key regions like faces or text. | S-NATURAL(7.2): Subtle over-sharpening on edges and slight oversaturation in reds; otherwise natural with no halos or smearing. | S-GLOBAL(7.2): Clear, well-lit street scene with natural colors and sharp focus; minor motion blur on moving figures is barely noticeable. | S-AESTH(5.2): Ordinary street scene with flat lighting and cluttered background; subject placement is neutral, colors are functional but not harmonious.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
10581.jpg,spaq,r2,,,"API_ERROR: Error code: 400 - {'error': {'message': 'Input data may contain inappropriate content. For details, see: https://help.aliyun.com/zh/model-studio/error-code#inappropriate-content', 'type': '",0,,,
10582.jpg,spaq,r2,,2.5333,"S-TECH(3.2): Severe blur across entire image; edges and textures indistinct. No visible noise or artifacts, but focus failure dominates. | S-AESTH(1.2): Severe blur and chaotic composition; no clear subject or visual hierarchy; harsh lighting with no modeling; colors are flat and unharmonious. | S-CONTENT(3.2): Buildings are partially cut off and obscured by foreground structure; key architectural details truncated, weakening visual message. | S-NATURAL(5.2): Noticeable over-smoothing and blur; textures are indistinct, suggesting aggressive noise reduction or low resolution, but no harsh artifacts or unnatural tones. | S-GLOBAL(1.2): Severe blur dominates the image; details are lost, making buildings and structures indistinct and unrecognizable. Unacceptable quality.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 1.2}"
10583.jpg,spaq,r2,,3.2,"S-TECH(3.2): Severe overexposure clips sky and highlights, obscuring tree details; heavy noise in shadows; slight blur reduces texture clarity. | S-AESTH(3.2): Severe overexposure washes out sky and details; harsh light flattens tree texture; weak composition with cluttered branches; poor visual hierarchy. | S-NATURAL(3.2): Severe over-smoothing and noise reduction create waxy, watercolor-like texture; sky is overly bright with loss of detail. | S-GLOBAL(3.2): Severe overexposure washes out sky and details; heavy blur reduces clarity; distracting white strings obscure tree structure. | S-CONTENT(9.2): Tree subject fully visible, no cropping or occlusion; trunk, branches, and key structural details intact and clearly preserved.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 3.2}"
10584.jpg,spaq,r2,,7.2,"S-TECH(7.2): Minor softness and slight noise in shadows; no clipping or color cast; gradients smooth; no visible compression artifacts. | S-AESTH(5.2): Ordinary composition with dense bamboo; flat lighting and monochromatic greens lack visual interest or hierarchy. | S-CONTENT(9.2): Bamboo grove fully framed; no occlusion or cropping. All key regions visible and intact. | S-NATURAL(7.2): Subtle over-smoothing in shadows and slight oversaturation in greens; no halos or HDR artifacts. Natural overall with minor processing traces. | S-GLOBAL(7.2): Natural, well-composed bamboo scene with good detail and color; minor overexposure in sky and slight noise, but overall pleasant and acceptable.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
10585.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; no discernible edges or textures; content unrecognizable due to extreme streaking and loss of detail. | S-CONTENT(1.2): Severe motion blur obscures all subjects; no identifiable main subject or key regions visible; content unintelligible. | S-NATURAL(1.2): Severe motion blur creates unnatural streaks and halos; no discernible edges or textures, appearing heavily processed and artificial. | S-GLOBAL(1.2): Severe motion blur dominates, obscuring all details; no discernible subject or composition; visually chaotic and unacceptable. | S-AESTH(3.2): Severe motion blur creates chaotic composition; lighting is indistinct; pink blob lacks context; color harmony lost in streaks; visual hierarchy fails.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10586.jpg,spaq,r2,,4.5333,"S-TECH(3.2): Severe motion blur on yellow object, clipped highlights, and slight noise in red areas reduce clarity significantly. | S-AESTH(7.2): Strong composition with centered yellow form against red texture; vibrant color harmony; soft blur adds visual interest without clutter. | S-CONTENT(9.2): Subject (leather texture and stitching) fully preserved; no cropping or occlusion; key regions clearly visible. | S-NATURAL(3.2): Severe oversaturation with neon red and glowing yellow; HDR-like halos around the bright spot; unnatural color rendering. | S-GLOBAL(3.2): Severe lens flare dominates center, obscuring details; otherwise, leather texture and stitching are clear but flawed by glare.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 7.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 3.2}"
10587.jpg,spaq,r2,,7.2,"S-TECH(7.2): Minor softness and slight noise in shadows; no blur, clipping, or artifacts; white balance neutral; overall clean but not pristine. | S-AESTH(3.2): Flat, overcast lighting; cluttered foreground with cracks and bollards; weak composition; distant subjects lack visual hierarchy. | S-CONTENT(7.2): Main subject (basketball court and building) fully visible; minor edge cropping of foreground pavement does not affect understanding. | S-NATURAL(9.2): No halos, unnatural glow, or color exaggeration; textures like concrete and foliage appear authentic with natural grain and subtle detail. | S-GLOBAL(7.2): Dull overcast lighting and flat colors, but clear details and no major flaws; overall acceptable for a casual outdoor scene.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 7.2}"
10588.jpg,spaq,r2,,5.8667,"S-TECH(5.2): Moderate noise in shadows and sky, slight softness on train edges, crushed shadows in foliage, minor compression artifacts. | S-AESTH(5.2): Ordinary composition with train off-center; flat, overcast lighting lacks mood; muted color palette is cohesive but dull; subject clear but visually unremarkable. | S-CONTENT(9.2): Train subject fully visible, no occlusion; key regions (face windows, number plate, logo) intact; framing intentional and complete. | S-NATURAL(7.2): Subtle over-smoothing in shadows and trees; slight noise reduction blur, but no halos, oversaturation, or HDR artifacts. Natural overall. | S-GLOBAL(5.2): Dull lighting and muted colors make image feel flat; details are visible but lack vibrancy, acceptable for documentation but not visually engaging.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 5.2}"
10589.jpg,spaq,r2,,5.2,S-TECH(5.2): Crushed shadows and noise in dark areas; moderate blur on moving subjects; slight color cast from artificial lighting. | S-AESTH(3.2): Harsh streetlights create flat lighting; cluttered background with competing neon signs; weak visual hierarchy; colors clash rather than harmonize. | S-CONTENT(9.2): All key buildings and signs fully visible; no subject cut off or occluded; framing intentional and complete. | S-NATURAL(5.2): Noticeable noise and grain in shadows; slight over-smoothing on distant lights; no halos or oversaturation. Plausible night scene with minor processing. | S-GLOBAL(5.2): Night scene with visible noise and low light; people and buildings are discernible but lack sharpness. Overall acceptable for casual viewing.,1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 5.2}"
10590.jpg,spaq,r2,,6.5333,"S-TECH(5.2): Severe underexposure crushes shadows; brick textures and text are indistinct. No visible noise or artifacts, but clarity is compromised by darkness. | S-AESTH(3.2): Harsh backlighting creates deep shadows; low contrast and muddy tones; composition lacks visual hierarchy; color palette is monotonous and dull. | S-CONTENT(9.2): Subject fully visible: arched windows, brick wall, and warning sign are complete with no occlusion or cropping. All key regions preserved. | S-NATURAL(9.2): No over-sharpening, HDR artifacts, oversaturation, or smoothing; textures and lighting are naturally subdued and consistent with a dim, shaded environment. | S-GLOBAL(5.2): Severe underexposure dominates, making interior details nearly invisible; outdoor view through arches is acceptable but overall impression is dark and flawed.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 5.2}"
10591.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible fine detail; lights streaked; content barely recognizable. | S-AESTH(1.2): Severe motion blur obscures all composition, lighting, and color details; chaotic visual experience with no discernible subject or hierarchy. | S-NATURAL(1.2): Severe motion blur and extreme over-smoothing; waxy, indistinct textures throughout; no natural detail visible. | S-GLOBAL(1.2): Severe motion blur dominates, obscuring all details; lights streak, structure indistinct; unacceptable for any viewing purpose. | S-CONTENT(3.2): Subject partially cut at edges; key regions like top and bottom of structure truncated; motion blur obscures details.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10592.jpg,spaq,r2,,1.8667,"S-TECH(1.2): Severe motion blur throughout; edges and textures smeared beyond recognition; no discernible detail. | S-AESTH(1.2): Severe motion blur obscures all subjects and details; chaotic visual experience with no discernible composition, lighting, or color harmony. | S-CONTENT(3.2): Subjects partially cut at edges; faces and key regions blurred/occluded by motion; content weakened but not unrecognizable. | S-NATURAL(5.2): Heavy motion blur dominates; no over-sharpening, HDR, or oversaturation. Skin and textures appear natural despite blur, indicating minimal processing. | S-GLOBAL(1.2): Severe motion blur dominates entire image, making subjects and details unrecognizable; unacceptable for any viewing purpose.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 1.2}"
10593.jpg,spaq,r2,,3.8667,"S-TECH(3.2): Severe motion blur and focus issues; edges smeared, text unreadable; heavy noise in shadows; no clipping or color cast; artifacts not prominent. | S-AESTH(3.2): Harsh rain blur, flat lighting, cluttered background, and poor subject focus make the image visually awkward and detract from aesthetic appeal. | S-CONTENT(5.2): Main subject (people under tent) fully visible; key text on red board partially occluded by person; minor framing crop at edges. | S-NATURAL(5.2): Noticeable over-smoothing and noise reduction blur edges; wet surfaces lack crispness, but no harsh halos or oversaturation. Plausible despite softness. | S-GLOBAL(3.2): Severe blur and motion noise dominate, making details indistinct; low resolution and poor lighting reduce clarity; overall impression is annoyingly flawed.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10594.jpg,spaq,r2,,3.8667,"S-TECH(3.1): Severe motion blur on subjects, heavy noise in shadows, and visible JPEG compression artifacts; detail loss is obvious at first glance. | S-AESTH(3.2): Awkward framing, cluttered background, flat lighting, and no clear visual hierarchy make the image visually unengaging and slightly harsh. | S-CONTENT(5.2): Main subjects partially occluded by tree and edge; faces not visible; secondary content cropped but core scene readable. | S-NATURAL(5.2): Noticeable over-smoothing and noise reduction; textures appear soft and slightly smeared, especially on pavement and foliage. No harsh halos or oversaturation. | S-GLOBAL(3.2): Severe blur and motion artifacts dominate; subjects and background lack clarity, making image distracting and hard to interpret.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.1, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
