img_id,dataset,route,level,score,reason,parse_tier
6897675527.jpg,koniq,r4,,3.5695,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable softness and slight blur on bottle edges; fine label text indistinct; moderate noise in shadows; no severe artifacts or exposure issues. | S-AESTH(2.9): Ordinary composition wi",1
6898490953.jpg,koniq,r4,,4.7497,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp edges on chocolate and packaging, no noise or blur, even exposure, neutral white balance, no compression artifacts or chromatic aberration. | S-CONTENT(4.8): Subject fully visible: ",1
6901970679.jpg,koniq,r4,,4.3126,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp petal edges and detailed center; slight softness in background; no noise, clipping, or artifacts visible. | S-AESTH(4.8): Strong composition with subject centered and balanced; warm",1
6902444479.jpg,koniq,r4,,3.5233,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in shadows and midtones; slight blur on fine details like text and window edges; minor compression artifacts near edges. | S-AESTH(2.9): Ordinary composition with centered ",1
6903802628.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp subject edges and fine metal textures; slight softness in skin area; no noise, clipping, or artifacts visible. | S-AESTH(4.1): Strong central composition with clear subject; soft li",1
6904675638.jpg,koniq,r4,,3.4489,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Severe highlight clipping in pavement and shadows; moderate motion blur on bike wheels; fine textures lost; slight noise in midtones. | S-AESTH(4.1): Strong diagonal composition with lead",1
6909297506.jpg,koniq,r4,,3.5196,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Heavy noise in dark areas, slight blur on neon edges, crushed shadows with no detail, minor color cast; overall clarity reduced. | S-AESTH(4.8): Striking vertical composition, moody red n",1
6911254247.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp edges on branches and roof; slight softness in distant foliage; no noise, clipping, or artifacts; white balance natural. | S-AESTH(4.1): Strong sky composition with dynamic clouds; ",1
6915781600.jpg,koniq,r4,,3.5233,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in shadows and sky, slight softness in camel fur and rider details, minor highlight clipping on sand; overall clarity reduced. | S-AESTH(2.9): Ordinary composition with cen",1
691940284.jpg,koniq,r4,,3.5291,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in shadows and midtones; slight softness in fine textures; minor exposure issues with clipped highlights in sky. | S-AESTH(2.9): Ordinary composition with central subject; ",1
6927606175.jpg,koniq,r4,,3.4848,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable softness across subjects, visible noise in shadows, slight motion blur, and mild JPEG compression artifacts in gradients. | S-AESTH(3.0): Ordinary composition with centered sub",1
6934705817.jpg,koniq,r4,,2.9916,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Heavy noise in shadows, warm color cast, soft focus on subject, and slight motion blur; details in fabric and face are smeared. | S-AESTH(1.8): Harsh, flat yellow lighting; cluttered comp",1
6935219850.jpg,koniq,r4,,4.4212,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in petal edges and slight noise in dark areas; no clipping, artifacts, or color cast; fine white patterns remain mostly crisp. | S-AESTH(4.8): Striking composition with cen",1
6937167103.jpg,koniq,r4,,4.0744,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp edges on rhinos, minimal noise in sky/shadows, even exposure, neutral white balance; slight softness in distant areas but no distracting artifacts. | S-AESTH(2.9): Ordinary composit",1
6937606166.jpg,koniq,r4,,4.0744,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure even with preserved detail. | S-AESTH(2.9): Ordinary composition with centered su",1
6938815179.jpg,koniq,r4,,3.6561,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur across subjects, noticeable noise in shadows, slight exposure clipping in highlights, and mild color cast; fine textures smeared. | S-AESTH(4.1): Rich colors and varied text",1
6942418274.jpg,koniq,r4,,2.8391,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable noise in dark areas, soft focus on hat and gloves, slight motion blur; exposure is flat with crushed shadows. | S-CONTENT(3.0): Subject mostly visible but lower body and hands ",1
6943168420.jpg,koniq,r4,,4.0589,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp mast edges and fine rigging detail; slight softness in clouds; no noise, clipping, or artifacts visible. | S-AESTH(4.1): Strong vertical lines of mast create visual interest; soft c",1
6955490571.jpg,koniq,r4,,4.0103,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges mostly crisp, no compression artifacts or color cast; exposure well-balanced. | S-AESTH(2.9): Ordinary composition with centered subjects",1
6956670735.jpg,koniq,r4,,2.2479,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe exposure issues: highlights clipped to white, shadows crushed to black. Strong sepia cast distorts white balance. Fine textures in grass are smeared, indicating blur or low resolut",1
6957283590.jpg,koniq,r4,,2.6464,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur across face and hand, noticeable noise in skin and shadow areas, slight exposure imbalance with crushed shadows under chin. | S-AESTH(1.8): Awkward framing with hand obscuri",1
6958947570.jpg,koniq,r4,,4.1389,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure well-balanced. | S-AESTH(4.1): Strong side-lighting models subject, red shirt and",1
6961812492.jpg,koniq,r4,,3.9519,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp overall, no compression artifacts or color cast. | S-CONTENT(3.9): Subject fully in frame; no occlusion. Minor edge cropping of rop",1
6963905428.jpg,koniq,r4,,4.8185,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.8): Crisp edges on petals, no noise in shadows or sky, balanced exposure, neutral white balance, no compression artifacts or chromatic aberration. | S-AESTH(4.8): Vibrant complementary purple",1
6966361719.jpg,koniq,r4,,3.5656,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp metal details and fabric texture; slight softness in highlights, minimal noise; no artifacts or exposure issues. | S-AESTH(2.9): Ordinary composition with centered subject; flat lig",1
6966797840.jpg,koniq,r4,,3.5233,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur across subject and background; noticeable noise in shadows; slight underexposure; soft edges on hair and fabric. | S-AESTH(2.9): Ordinary composition; subject centered but l",1
6968409021.jpg,koniq,r4,,2.1854,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.9): Severe HDR-style processing causes extreme contrast, crushed shadows, blown highlights, and unnatural color saturation; heavy noise in midtones and gradients. | S-AESTH(1.8): Harsh HDR pr",1
6974573719.jpg,koniq,r4,,4.1389,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Minor softness in soup texture and slight noise in dark background; no clipping, cast, or artifacts; edges mostly crisp. | S-AESTH(4.1): Strong composition with centered subject and leadi",1
6974731766.jpg,koniq,r4,,3.5376,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe shadow crush obscures building details; noticeable noise in dark areas; slight blur on edges; no clipping or color cast. | S-AESTH(4.1): Strong twilight blue palette, moon and weat",1
6977310046.jpg,koniq,r4,,3.6769,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Moderate motion blur on subject, soft edges, slight noise in sky; exposure and white balance acceptable but detail loss evident. | S-AESTH(4.0): Strong diagonal lines frame child centered",1
6977491270.jpg,koniq,r4,,4.0476,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp subject edges and textures; slight softness in shadows and foreground foliage; no noise, clipping, or artifacts visible. | S-AESTH(4.0): Strong natural composition with rhino center",1
6978598944.jpg,koniq,r4,,4.1389,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of rhino artwork crisp but fine textures slightly smeared; no clipping or artifacts. | S-AESTH(4.1): Strong monochromatic rhino mural wit",1
6979944704.jpg,koniq,r4,,4.2645,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in background; slight noise in shadows; otherwise sharp focus, balanced exposure, neutral white balance, no visible artifacts. | S-AESTH(2.9): Ordinary composition with cen",1
6985836315.jpg,koniq,r4,,2.7543,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(2.8): Severe blur across entire statue, heavy noise in shadows, crushed darks, and visible JPEG artifacts; fine details like hair and texture are smeared. | S-AESTH(2.9): Ordinary composition w",1
6985846441.jpg,koniq,r4,,3.6766,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus on bread surface, visible noise in shadows, warm color cast, slight exposure clipping in highlights. | S-AESTH(4.0): Warm, golden lighting enhances texture; subject centered wi",1
7000869677.jpg,koniq,r4,,3.5291,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate noise in shadows and sky; slight softness on edges; minor compression artifacts near gradients; overall detail reduced. | S-AESTH(2.9): Ordinary composition with centered subject",1
7002011797.jpg,koniq,r4,,3.9301,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in fur and background; slight noise in shadows; no clipping, cast, or artifacts; overall clean and well-exposed. | S-AESTH(4.1): Strong natural lighting models squirrel wel",1
7005072091.jpg,koniq,r4,,1.8327,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur obscures edges and textures; heavy noise in shadows; warm color cast; no detail in highlights or shadows. | S-AESTH(1.8): Severe motion blur obscures subjects; chaotic ",1
7007091368.jpg,koniq,r4,,4.6245,"学习权重融合(S-GLOBAL×0.24,S-TECH×0.40,S-CONTENT×0.17) | S-AESTH(4.8): Strong composition with bird centered on branch, soft natural light models feathers beautifully, earthy color harmony, clear visual hierarchy and depth. | S-CONTENT(4.8): Subject fully i",1
7011511225.jpg,koniq,r4,,3.9721,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Crisp duck head detail; minor softness in foreground grass; slight noise in shadows; no clipping or color cast; no compression artifacts. | S-AESTH(4.1): Strong subject focus with vibrant",1
7013076503.jpg,koniq,r4,,4.0423,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp balloon texture and edges; slight softness in basket details; minor noise in sky; no clipping, cast, or compression artifacts. | S-AESTH(4.1): Strong composition with red balloon do",1
7021084115.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp architectural edges and fine textures; slight softness in tree foliage; no noise, clipping, or artifacts; white balance accurate. | S-AESTH(4.1): Strong upward composition with lead",1
7021793877.jpg,koniq,r4,,3.5374,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Heavy noise in shadows, motion blur on guitar strings, crushed darks, and soft focus reduce clarity; artifacts minimal but detail loss is evident. | S-AESTH(4.1): Strong subject focus wit",1
7023852485.jpg,koniq,r4,,3.7138,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Subject in focus but background blurred; noticeable noise in shadows; slight motion blur on glass edges; minor chromatic aberration on bottle rim. | S-AESTH(4.1): Strong foreground subjec",1
7024308197.jpg,koniq,r4,,4.2888,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in petal edges and slight noise in shadows; no clipping, cast, or artifacts; fine details mostly preserved. | S-AESTH(4.8): Delicate lavender bloom centered with soft focus",1
7024783845.jpg,koniq,r4,,2.7259,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur on dog's face and background; heavy noise in dark areas; crushed shadows; strong warm color cast; JPEG compression artifacts visible. | S-AESTH(4.1): Strong profile com",1
7025630527.jpg,koniq,r4,,3.2642,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus on subject edges and fabric textures; noticeable noise in sky and shadows; slight exposure imbalance with crushed shadows. | S-AESTH(2.9): Subject centered but composition feel",1
7035194341.jpg,koniq,r4,,4.1129,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of fur and snow show fine detail but lack ultimate crispness; no clipping or artifacts. | S-AESTH(4.1): Dynamic composition with dogs in ",1
7046294773.jpg,koniq,r4,,4.0744,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of fish and text crisp; no clipping, color cast, or compression artifacts visible. | S-AESTH(2.9): Ordinary composition with cluttered fo",1
7051563883.jpg,koniq,r4,,3.6708,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus across field, blurred flower edges and fine textures; slight noise in midtones; minor shadow crush in background trees. | S-AESTH(4.0): Strong foreground of yellow flowers with",1
7052391619.jpg,koniq,r4,,4.0283,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure well-balanced. | S-AESTH(2.9): Ordinary composition with centered subject; soft b",1
7055266351.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp subject focus with fine fur detail; slight softness in background grass; minimal noise; even exposure; no color cast or artifacts. | S-AESTH(4.1): Subject centered with natural ligh",1
7057320569.jpg,koniq,r4,,3.144,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur across skulls and grid; fine textures lost; slight noise in shadows; exposure even but detail muted; no strong artifacts or color cast. | S-AESTH(1.8): Harsh grid overlay do",1
7072533905.jpg,koniq,r4,,4.2835,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight JPEG compression visible in gradients; no noise, blur, or color cast; exposure and white balance neutral. | S-CONTENT(4.8): Subject fully visible from multiple a",1
7082408177.jpg,koniq,r4,,3.0638,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Soft focus with smeared edges on pipe and outlet; noticeable yellow cast from warm lighting; slight noise in shadows; no severe artifacts or clipping. | S-AESTH(1.2): Harsh, flat lighting",1
7102405013.jpg,koniq,r4,,4.4254,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in skin and fabric; slight noise in shadows; no clipping or color cast; clean gradients; no compression artifacts. | S-AESTH(4.1): Soft lighting enhances skin texture; subj",1
